case_id,title,description,evidence_type,status,created_by,assigned_to,storage_path,dataset_provenance,source_import_job_id,source_file,source_row_ref,id,created_at,updated_at
0742ce48-10b4-4c00-b028-a26687e17c6c,Narcotics Seizure Kit — CR-2026-DET-249,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-249.",physical,Analyzed,Inspector Ganesh Haldipur,,/evidence/0742ce48-10b4-4c00-b028-a26687e17c6c/physical_packet,demo,,,,5b50830d-e92d-463f-a010-7fb15edfb035,2026-08-29 12:45:08,2026-08-29 12:45:08
ba401153-a203-4d3c-97bc-6657669fcfd2,Narcotics Seizure Kit — CR-2026-DET-052,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-052.",physical,Under Analysis,Sub-Inspector Fakirappa Doddamani,,/evidence/ba401153-a203-4d3c-97bc-6657669fcfd2/physical_packet,demo,,,,5b53672a-c193-466a-b123-d118f2bcff11,2026-08-29 12:45:07,2026-08-29 12:45:07
1f7d7e2c-6c3e-4b70-b572-848ea0f2e3ba,Digital Forensics — CR-2026-DET-119,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-119.",digital,Analyzed,Sub-Inspector Pushpa Lakshmi,,/evidence/1f7d7e2c-6c3e-4b70-b572-848ea0f2e3ba/digital_packet,demo,,,,5b55b10e-9852-4078-9ea0-02377ad8ff7c,2026-08-29 12:45:07,2026-08-29 12:45:07
18588e5e-9a47-4026-9420-d42729daad8a,Case Evidence — CR-2026-RCR-002,Supporting documentation and evidence for CR-2026-RCR-002.,document,Under Analysis,Sub-Inspector Mallikarjun Swamy,,/evidence/18588e5e-9a47-4026-9420-d42729daad8a/document_packet,demo,,,,5ba3a4e9-53a3-44d4-808e-89d45aec68b0,2026-08-29 12:45:07,2026-08-29 12:45:07
580a3a56-4418-47d0-a4a2-89423ea37223,Burglary Evidence Packet — CR-2026-KDG-002,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-KDG-002.",physical,Under Analysis,Inspector Kiran Bhat,,/evidence/580a3a56-4418-47d0-a4a2-89423ea37223/physical_packet,demo,,,,5bf06572-07af-431c-8f03-a66cccf7e59d,2026-08-29 12:45:07,2026-08-29 12:45:07
f8eeedc4-d280-47fc-adbe-048a0ba88423,Narcotics Seizure Kit — CR-2026-DET-268,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-268.",physical,Under Analysis,Sub-Inspector Vinayak Kulkarni,,/evidence/f8eeedc4-d280-47fc-adbe-048a0ba88423/physical_packet,demo,,,,5c5d8121-6023-4931-b95b-ee3663d16d62,2026-08-29 12:45:08,2026-08-29 12:45:08
4b45b569-d7f9-41d4-8bcd-914bc703bc46,DV Case Evidence — CR-2026-DET-088,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-088.",document,Under Analysis,Inspector Siddharamaiah Pujari,,/evidence/4b45b569-d7f9-41d4-8bcd-914bc703bc46/document_packet,demo,,,,5c82878a-430a-4c07-aace-87a01f99bde8,2026-08-29 12:45:07,2026-08-29 12:45:07
31612598-9f3d-4032-a2d1-4dde33b5ff73,Burglary Evidence Packet — CR-2026-MYS-001,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-MYS-001.",physical,Under Analysis,Inspector Meera Sen,,/evidence/31612598-9f3d-4032-a2d1-4dde33b5ff73/physical_packet,demo,,,,5c8657db-8734-40f2-921a-19419292d1b2,2026-08-29 12:45:07,2026-08-29 12:45:07
61dc397d-9b57-406c-9940-825a6d943315,Narcotics Seizure Kit — CR-2026-DET-027,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-027.",physical,Under Analysis,Inspector Kiran Bhat,,/evidence/61dc397d-9b57-406c-9940-825a6d943315/physical_packet,demo,,,,5cde74ae-0e30-45ff-baf5-2734a05b153e,2026-08-29 12:45:07,2026-08-29 12:45:07
85480888-3872-402c-b20c-82cfb9837fde,Digital Forensics — CR-2026-DET-001,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-001.",digital,Pending,Inspector Siddharamaiah Pujari,,/evidence/85480888-3872-402c-b20c-82cfb9837fde/digital_packet,demo,,,,5d751122-c8d1-4b93-96a0-b455e54989e3,2026-08-29 12:45:07,2026-08-29 12:45:07
2d67db3f-33a3-45a1-aa83-3e003159aab8,Narcotics Seizure Kit — CR-2026-DET-286,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-286.",physical,Under Analysis,Inspector Siddharamaiah Pujari,,/evidence/2d67db3f-33a3-45a1-aa83-3e003159aab8/physical_packet,demo,,,,5ddfc35f-f3ba-4dd6-bbdb-cd9d067ef097,2026-08-29 12:45:08,2026-08-29 12:45:08
b8046ec9-4cd8-4840-b55b-425690c71195,Burglary Evidence Packet — CR-2026-MNG-002,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-MNG-002.",physical,Under Analysis,Inspector Irfan Hassan,,/evidence/b8046ec9-4cd8-4840-b55b-425690c71195/physical_packet,demo,,,,5e88e411-fb05-45f0-8865-494ca45756e5,2026-08-29 12:45:07,2026-08-29 12:45:07
c0494c63-45a0-4d33-9726-f66a6c13b3c7,DV Case Evidence — CR-2026-DET-231,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-231.",document,Under Analysis,Inspector Kavitha Prasad,,/evidence/c0494c63-45a0-4d33-9726-f66a6c13b3c7/document_packet,demo,,,,5ede10fa-8aab-485b-a620-5b1569f858d9,2026-08-29 12:45:08,2026-08-29 12:45:08
f0bf7f35-c3ff-4f8b-9068-5c47020f713f,DV Case Evidence — CR-2026-DET-306,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-306.",document,Under Analysis,Inspector Farooq Nadaf,,/evidence/f0bf7f35-c3ff-4f8b-9068-5c47020f713f/document_packet,demo,,,,5ef22c42-876f-4c04-8da7-c156ef30cbca,2026-08-29 12:45:08,2026-08-29 12:45:08
aabf2b87-b00f-4c70-a5a0-23f28b027fed,Assault Case Documentation — CR-2026-BDR-002,"Medical reports, witness statements, and scene photographs for assault case CR-2026-BDR-002.",document,Analyzed,Inspector Farooq Nadaf,,/evidence/aabf2b87-b00f-4c70-a5a0-23f28b027fed/document_packet,demo,,,,5f5197e8-a3f8-4a70-8808-3db248367098,2026-08-29 12:45:07,2026-08-29 12:45:07
78185305-270e-4b64-b9b5-7cc36b5b6333,Case Evidence — CR-2026-DET-042,Supporting documentation and evidence for CR-2026-DET-042.,document,Analyzed,Sub-Inspector Sharanabasappa Deshpande,,/evidence/78185305-270e-4b64-b9b5-7cc36b5b6333/document_packet,demo,,,,61a667d2-d65c-4bd5-badc-65e0c80e629a,2026-08-29 12:45:07,2026-08-29 12:45:07
867c4a68-08ca-4301-89ac-97e87ea54e1a,Burglary Evidence Packet — CR-2026-DET-215,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-215.",physical,Under Analysis,Sub-Inspector Yashoda Patil,,/evidence/867c4a68-08ca-4301-89ac-97e87ea54e1a/physical_packet,demo,,,,61ccbfbf-3c62-428a-af4e-a8cb310fb8af,2026-08-29 12:45:08,2026-08-29 12:45:08
ece61a3e-de45-4d9a-ac70-ab2a42b6e42c,Assault Case Documentation — CR-2026-DET-029,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-029.",document,Under Analysis,Inspector Sameer Patel,,/evidence/ece61a3e-de45-4d9a-ac70-ab2a42b6e42c/document_packet,demo,,,,6210f391-52ef-4e31-987e-f01406203716,2026-08-29 12:45:07,2026-08-29 12:45:07
6d24fd4c-97fd-47ae-aea9-a0c2cddf9673,Burglary Evidence Packet — CR-2026-DET-040,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-040.",physical,Under Analysis,Sub-Inspector Anitha Kulkarni,,/evidence/6d24fd4c-97fd-47ae-aea9-a0c2cddf9673/physical_packet,demo,,,,633c02e3-7713-49a5-a83a-cca81eaf0693,2026-08-29 12:45:07,2026-08-29 12:45:07
f498e3ed-f7ee-4d83-9a0d-0a1e6edac627,Mining Violation Records — CR-2026-KLB-002,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-KLB-002.",document,Pending,Sub-Inspector Fakirappa Doddamani,,/evidence/f498e3ed-f7ee-4d83-9a0d-0a1e6edac627/document_packet,demo,,,,63d4cb71-e571-4fdc-b07a-78d3d29df734,2026-08-29 12:45:07,2026-08-29 12:45:07
5d3ef5e7-c277-4ca7-977f-8c418f57599b,Mining Violation Records — CR-2026-DET-157,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-157.",document,Under Analysis,Inspector Ravi Shankar Bhat,,/evidence/5d3ef5e7-c277-4ca7-977f-8c418f57599b/document_packet,demo,,,,64872efb-a8f1-40f1-80ff-cd5b2948e9b5,2026-08-29 12:45:08,2026-08-29 12:45:08
42582c4e-5a1c-4e16-9cec-75c9fbe01bbd,Narcotics Seizure Kit — CR-2026-MYS-004,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-MYS-004.",physical,Pending,Inspector Meera Sen,,/evidence/42582c4e-5a1c-4e16-9cec-75c9fbe01bbd/physical_packet,demo,,,,64a54be8-4501-4a55-914b-61de02efe519,2026-08-29 12:45:07,2026-08-29 12:45:07
a6a751da-b91f-4820-a206-35d6fa32dc8c,Digital Forensics — CR-2026-DET-248,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-248.",digital,Under Analysis,Sub-Inspector Yogesh Shetty,,/evidence/a6a751da-b91f-4820-a206-35d6fa32dc8c/digital_packet,demo,,,,64b6af8b-df48-42c5-a39d-a7d4433f4064,2026-08-29 12:45:08,2026-08-29 12:45:08
6022d8b1-b67d-49f5-bd44-85eb98d5ac65,Narcotics Seizure Kit — CR-2026-DET-211,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-211.",physical,Under Analysis,Inspector Ravi Shankar Bhat,,/evidence/6022d8b1-b67d-49f5-bd44-85eb98d5ac65/physical_packet,demo,,,,64c010e7-07fa-4d12-8943-483092f8c8d0,2026-08-29 12:45:08,2026-08-29 12:45:08
f7b0378a-f608-4ce9-8e4d-3225a17c8fc3,Assault Case Documentation — CR-2026-DET-099,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-099.",document,Pending,Inspector Kavitha Prasad,,/evidence/f7b0378a-f608-4ce9-8e4d-3225a17c8fc3/document_packet,demo,,,,65cd572a-b2cf-4dab-8b15-b078a0a0a20d,2026-08-29 12:45:07,2026-08-29 12:45:07
9c1a7ab3-78e4-4be4-8b2d-719adda23594,Digital Forensics — CR-2026-DET-291,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-291.",digital,Pending,Sub-Inspector Prakash Naik,,/evidence/9c1a7ab3-78e4-4be4-8b2d-719adda23594/digital_packet,demo,,,,660cf5b6-c8b8-48c9-bf59-e570c709a2ca,2026-08-29 12:45:08,2026-08-29 12:45:08
a731184f-93d6-40c0-8fd3-5688b379a177,Assault Case Documentation — CR-2026-DET-003,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-003.",document,Under Analysis,Inspector Virupakshi Hallur,,/evidence/a731184f-93d6-40c0-8fd3-5688b379a177/document_packet,demo,,,,66329887-c1fd-42c9-b13c-a5fdec26318c,2026-08-29 12:45:07,2026-08-29 12:45:07
968a492b-8c08-484b-be53-e245f0d54f04,DV Case Evidence — CR-2026-DET-255,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-255.",document,Analyzed,Inspector Kiran Bhat,,/evidence/968a492b-8c08-484b-be53-e245f0d54f04/document_packet,demo,,,,6669178e-4e99-46e5-8285-49a66f7432f6,2026-08-29 12:45:08,2026-08-29 12:45:08
43a741bf-613e-420a-bd4c-7783d03b0304,Case Evidence — CR-2026-DET-111,Supporting documentation and evidence for CR-2026-DET-111.,document,Under Analysis,Sub-Inspector Vinayak Kulkarni,,/evidence/43a741bf-613e-420a-bd4c-7783d03b0304/document_packet,demo,,,,674271d6-3074-47ee-813e-d77fcc0f0e9b,2026-08-29 12:45:07,2026-08-29 12:45:07
d753dca9-1fd0-496d-8982-e6848a861821,Assault Case Documentation — CR-2026-RMN-002,"Medical reports, witness statements, and scene photographs for assault case CR-2026-RMN-002.",document,Analyzed,Sub-Inspector Yashoda Patil,,/evidence/d753dca9-1fd0-496d-8982-e6848a861821/document_packet,demo,,,,67ebbb1d-cd44-4b9f-a4e4-e085c2946cad,2026-08-29 12:45:07,2026-08-29 12:45:07
72d921e4-e748-42fa-ae81-8d586a05b74b,Assault Case Documentation — CR-2026-DET-300,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-300.",document,Pending,Inspector Ravi Shankar Bhat,,/evidence/72d921e4-e748-42fa-ae81-8d586a05b74b/document_packet,demo,,,,688c8619-92c4-4d36-949d-ff3a7718bb32,2026-08-29 12:45:08,2026-08-29 12:45:08
9a88a0ad-a2ac-424b-a4d2-f7ad76a84304,Narcotics Seizure Kit — CR-2026-MND-002,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-MND-002.",physical,Pending,Sub-Inspector Prakash Naik,,/evidence/9a88a0ad-a2ac-424b-a4d2-f7ad76a84304/physical_packet,demo,,,,68aedf49-d23f-4d34-82d0-bf0597a8bb37,2026-08-29 12:45:07,2026-08-29 12:45:07
a9d3a055-8219-4e8c-9d9b-ad03bc6ffb57,Digital Forensics — CR-2026-BNG-004,"Digital evidence including device images, network logs, and transaction records for CR-2026-BNG-004.",digital,Under Analysis,Inspector Kavitha Prasad,,/evidence/a9d3a055-8219-4e8c-9d9b-ad03bc6ffb57/digital_packet,demo,,,,68df99ae-8997-4ab0-8e35-e2fe83207180,2026-08-29 12:45:07,2026-08-29 12:45:07
f394225d-055f-4dd8-ab3f-daa8950bb908,DV Case Evidence — CR-2026-DET-226,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-226.",document,Pending,Inspector Meera Sen,,/evidence/f394225d-055f-4dd8-ab3f-daa8950bb908/document_packet,demo,,,,691bbc43-432c-4cae-bd1d-5937c0e3836b,2026-08-29 12:45:08,2026-08-29 12:45:08
bfa69473-c007-460c-9cfe-7ea32bfadfed,Narcotics Seizure Kit — CR-2026-DET-132,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-132.",physical,Under Analysis,Inspector Manoj Biradar,,/evidence/bfa69473-c007-460c-9cfe-7ea32bfadfed/physical_packet,demo,,,,6a1e87cd-b970-4b41-9ae7-05a0c5d293a2,2026-08-29 12:45:07,2026-08-29 12:45:07
fda38189-3bdb-46a3-b249-71427e089477,Mining Violation Records — CR-2026-VJN-001,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-VJN-001.",document,Pending,Inspector Shanthappa K,,/evidence/fda38189-3bdb-46a3-b249-71427e089477/document_packet,demo,,,,6b2831dc-5e70-485b-9da3-2a7310b1bc35,2026-08-29 12:45:07,2026-08-29 12:45:07
237fc4c6-a0df-4e01-b5f6-0625668c5f09,DV Case Evidence — CR-2026-DET-301,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-301.",document,Under Analysis,Sub-Inspector Fakirappa Doddamani,,/evidence/237fc4c6-a0df-4e01-b5f6-0625668c5f09/document_packet,demo,,,,6b93d8db-f8d1-4b4b-8144-a7d42db83ddb,2026-08-29 12:45:08,2026-08-29 12:45:08
de24f080-9816-4242-b058-caf5d20b7385,Mining Violation Records — CR-2026-BRL-002,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-BRL-002.",document,Pending,Sub-Inspector Lakshmi Devi,,/evidence/de24f080-9816-4242-b058-caf5d20b7385/document_packet,demo,,,,6d23a49c-2c1e-4d8a-8e82-5d27dd73b026,2026-08-29 12:45:07,2026-08-29 12:45:07
7beda5c5-9a29-4e56-ae71-d0abc7620804,Burglary Evidence Packet — CR-2026-UDP-001,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-UDP-001.",physical,Under Analysis,Inspector Sameer Patel,,/evidence/7beda5c5-9a29-4e56-ae71-d0abc7620804/physical_packet,demo,,,,6d312e11-5fd5-4a7d-9496-07294802ec23,2026-08-29 12:45:07,2026-08-29 12:45:07
970780ec-3992-456c-b1c5-06b12b5a0a1e,Narcotics Seizure Kit — CR-2026-DET-117,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-117.",physical,Pending,Sub-Inspector Anitha Kulkarni,,/evidence/970780ec-3992-456c-b1c5-06b12b5a0a1e/physical_packet,demo,,,,6e3b84ac-605e-43ca-81cc-cc19fa32094a,2026-08-29 12:45:07,2026-08-29 12:45:07
a0af1336-8a0e-4208-88cc-59fe766a4b72,Case Evidence — CR-2026-DET-143,Supporting documentation and evidence for CR-2026-DET-143.,document,Under Analysis,Sub-Inspector Sharanabasappa Deshpande,,/evidence/a0af1336-8a0e-4208-88cc-59fe766a4b72/document_packet,demo,,,,6ec28c27-b52e-4a6d-8ac5-64fd96ec440c,2026-08-29 12:45:08,2026-08-29 12:45:08
7c9faae7-56b8-4e72-bb86-48c80986d689,Case Evidence — CR-2026-KLB-001,Supporting documentation and evidence for CR-2026-KLB-001.,document,Analyzed,Sub-Inspector Fakirappa Doddamani,,/evidence/7c9faae7-56b8-4e72-bb86-48c80986d689/document_packet,demo,,,,6f58fe3a-3fc1-4076-85ba-102132f82ce5,2026-08-29 12:45:07,2026-08-29 12:45:07
3339fd01-e192-4ded-b89e-5c23449a2387,Narcotics Seizure Kit — CR-2026-DET-007,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-007.",physical,Under Analysis,Inspector Kavitha Prasad,,/evidence/3339fd01-e192-4ded-b89e-5c23449a2387/physical_packet,demo,,,,6fadf846-cbd6-4d54-8abf-a7714092bae0,2026-08-29 12:45:07,2026-08-29 12:45:07
da58ba3a-f8e1-4bc2-bf42-84546fad927c,Narcotics Seizure Kit — CR-2026-DET-285,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-285.",physical,Under Analysis,Sub-Inspector Fakirappa Doddamani,,/evidence/da58ba3a-f8e1-4bc2-bf42-84546fad927c/physical_packet,demo,,,,7034518e-5e69-4b44-91f7-ce90af8d367f,2026-08-29 12:45:08,2026-08-29 12:45:08
6f86c7cb-a222-4e96-b851-c4c39e81a566,Narcotics Seizure Kit — CR-2026-BNG-005,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-BNG-005.",physical,Pending,Inspector Kavitha Prasad,,/evidence/6f86c7cb-a222-4e96-b851-c4c39e81a566/physical_packet,demo,,,,70932c84-b49e-405b-a31e-08338bdcc413,2026-08-29 12:45:07,2026-08-29 12:45:07
40c51206-86f9-4d36-ab9e-5225fe4255c3,Narcotics Seizure Kit — CR-2026-DET-313,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-313.",physical,Pending,Sub-Inspector Lokesh Biradar,,/evidence/40c51206-86f9-4d36-ab9e-5225fe4255c3/physical_packet,demo,,,,7125fc0a-f9df-41d2-a96d-3fdd204d96e2,2026-08-29 12:45:08,2026-08-29 12:45:08
e3d492ee-6687-4dec-bbca-1be827fd4615,Burglary Evidence Packet — CR-2026-DET-004,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-004.",physical,Under Analysis,Sub-Inspector Pushpa Lakshmi,,/evidence/e3d492ee-6687-4dec-bbca-1be827fd4615/physical_packet,demo,,,,71712685-785d-42e5-9777-77db2b441aaf,2026-08-29 12:45:07,2026-08-29 12:45:07
3aee9cbb-4270-44e6-a54f-e92908b5ce4c,Mining Violation Records — CR-2026-DET-092,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-092.",document,Pending,Inspector Basavaraj Kolkar,,/evidence/3aee9cbb-4270-44e6-a54f-e92908b5ce4c/document_packet,demo,,,,73435434-5df7-4d24-a769-581d2dcea323,2026-08-29 12:45:07,2026-08-29 12:45:07
426fafd3-f48f-4e75-bd3a-e501a00dcf8c,DV Case Evidence — CR-2026-DET-066,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-066.",document,Analyzed,Inspector Ravi Shankar Bhat,,/evidence/426fafd3-f48f-4e75-bd3a-e501a00dcf8c/document_packet,demo,,,,74e2feb0-a648-4cb2-b0de-40d3209e63a3,2026-08-29 12:45:07,2026-08-29 12:45:07
13261cc4-fc9d-49c1-b2a8-5d7c09aa3c00,Digital Forensics — CR-2026-DET-054,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-054.",digital,Analyzed,Sub-Inspector Pushpa Lakshmi,,/evidence/13261cc4-fc9d-49c1-b2a8-5d7c09aa3c00/digital_packet,demo,,,,7546dbe7-df03-4160-95dc-cf5fd9d0f0b5,2026-08-29 12:45:07,2026-08-29 12:45:07
f6d16c6e-78d2-4cce-9bc5-9d181abce25c,Assault Case Documentation — CR-2026-UKN-003,"Medical reports, witness statements, and scene photographs for assault case CR-2026-UKN-003.",document,Analyzed,Sub-Inspector Lokesh Biradar,,/evidence/f6d16c6e-78d2-4cce-9bc5-9d181abce25c/document_packet,demo,,,,75d49b83-3c12-40e7-b215-41b17c45576b,2026-08-29 12:45:07,2026-08-29 12:45:07
43b40974-46d0-41f9-a8e0-14109cb2097e,Mining Violation Records — CR-2026-DET-302,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-302.",document,Under Analysis,Sub-Inspector Yogesh Shetty,,/evidence/43b40974-46d0-41f9-a8e0-14109cb2097e/document_packet,demo,,,,761ecdc0-2321-4df9-adf2-7503ea126bf5,2026-08-29 12:45:08,2026-08-29 12:45:08
56def3c5-be60-4c44-bd3b-5531b37ee67a,Burglary Evidence Packet — CR-2026-DET-269,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-269.",physical,Analyzed,Inspector Basavaraj Kolkar,,/evidence/56def3c5-be60-4c44-bd3b-5531b37ee67a/physical_packet,demo,,,,76fc4176-cff8-4942-8df9-cfd7a7b275bb,2026-08-29 12:45:08,2026-08-29 12:45:08
83863ac9-745a-44e3-9c03-9e975872e3b6,Narcotics Seizure Kit — CR-2026-DET-176,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-176.",physical,Pending,Inspector Manoj Biradar,,/evidence/83863ac9-745a-44e3-9c03-9e975872e3b6/physical_packet,demo,,,,778364db-c45e-4f8d-9350-1eabe5ac363f,2026-08-29 12:45:08,2026-08-29 12:45:08
b13ac356-bb2e-4655-a8a3-9fcaa708c031,Burglary Evidence Packet — CR-2026-DET-071,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-DET-071.",physical,Under Analysis,Sub-Inspector Anitha Kulkarni,,/evidence/b13ac356-bb2e-4655-a8a3-9fcaa708c031/physical_packet,demo,,,,778c5782-b203-4911-9c21-38cfaaba4d72,2026-08-29 12:45:07,2026-08-29 12:45:07
725e83f1-126e-41bd-ab08-90875c087b35,Narcotics Seizure Kit — CR-2026-DET-154,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-154.",physical,Under Analysis,Inspector Kavitha Prasad,,/evidence/725e83f1-126e-41bd-ab08-90875c087b35/physical_packet,demo,,,,785a290c-9f81-4cc8-bb57-773e207e5fcb,2026-08-29 12:45:08,2026-08-29 12:45:08
1be27dd3-49d6-4b52-a916-64be6aebe9df,Narcotics Seizure Kit — CR-2026-DET-147,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-147.",physical,Under Analysis,Inspector Mohammed Irfan,,/evidence/1be27dd3-49d6-4b52-a916-64be6aebe9df/physical_packet,demo,,,,78c65a75-346a-45ea-bd93-a50f7cd4e45f,2026-08-29 12:45:08,2026-08-29 12:45:08
f60415dd-abe6-4296-a6b2-d34d6c2d5f8c,Assault Case Documentation — CR-2026-DET-078,"Medical reports, witness statements, and scene photographs for assault case CR-2026-DET-078.",document,Under Analysis,Sub-Inspector Vinayak Kulkarni,,/evidence/f60415dd-abe6-4296-a6b2-d34d6c2d5f8c/document_packet,demo,,,,79de35ba-3b7d-4401-bda7-9ef2681b420a,2026-08-29 12:45:07,2026-08-29 12:45:07
0e366b40-5de8-4aa8-89ab-739df17e3b28,Case Evidence — CR-2026-DET-087,Supporting documentation and evidence for CR-2026-DET-087.,document,Under Analysis,Sub-Inspector Prakash Naik,,/evidence/0e366b40-5de8-4aa8-89ab-739df17e3b28/document_packet,demo,,,,7a54eb76-8a0f-433c-aa0e-0c22a1cb77c3,2026-08-29 12:45:07,2026-08-29 12:45:07
d5e01849-f37d-489c-8bcb-7371b8449b98,Digital Forensics — CR-2026-DET-083,"Digital evidence including device images, network logs, and transaction records for CR-2026-DET-083.",digital,Under Analysis,Sub-Inspector Nagesh Kori,,/evidence/d5e01849-f37d-489c-8bcb-7371b8449b98/digital_packet,demo,,,,7b14637c-2143-4983-bbf8-0c9f9ae9a823,2026-08-29 12:45:07,2026-08-29 12:45:07
09e63973-add2-4269-b2b6-2e107969cbaf,Case Evidence — CR-2026-DET-133,Supporting documentation and evidence for CR-2026-DET-133.,document,Analyzed,Sub-Inspector Mallikarjun Swamy,,/evidence/09e63973-add2-4269-b2b6-2e107969cbaf/document_packet,demo,,,,7b68e0fd-eab9-4143-9362-2c58e905d567,2026-08-29 12:45:07,2026-08-29 12:45:07
8a6403ce-54d2-4fa3-9914-3ac9902cb92b,Narcotics Seizure Kit — CR-2026-DET-041,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-041.",physical,Under Analysis,Inspector Santosh Mudiraj,,/evidence/8a6403ce-54d2-4fa3-9914-3ac9902cb92b/physical_packet,demo,,,,7be8128e-d71d-4735-821d-9f5ac86eff0f,2026-08-29 12:45:07,2026-08-29 12:45:07
5e353ba3-3c0c-4ca0-b589-f98d0b7cb90c,Burglary Evidence Packet — CR-2026-HSN-003,"Physical evidence including tool marks, fingerprints, and stolen property inventory for CR-2026-HSN-003.",physical,Analyzed,Inspector Siddharamaiah Pujari,,/evidence/5e353ba3-3c0c-4ca0-b589-f98d0b7cb90c/physical_packet,demo,,,,7c24c6ec-f739-489a-9993-f43e9532f476,2026-08-29 12:45:07,2026-08-29 12:45:07
5ca76092-c8d7-44d3-b4b8-372470b90ee0,Mining Violation Records — CR-2026-DET-050,"Satellite imagery, transit manifests, and forged permits for illegal mining case CR-2026-DET-050.",document,Under Analysis,Inspector Santosh Mudiraj,,/evidence/5ca76092-c8d7-44d3-b4b8-372470b90ee0/document_packet,demo,,,,7d478a82-a37e-49f8-a9b2-1471a8b0f127,2026-08-29 12:45:07,2026-08-29 12:45:07
fff3a7f9-3c36-4ed2-9e97-3c57508fe2b0,Narcotics Seizure Kit — CR-2026-DET-167,"Physical evidence including seized substances, packaging materials, and transport vehicle documentation for CR-2026-DET-167.",physical,Analyzed,Sub-Inspector Sharanabasappa Deshpande,,/evidence/fff3a7f9-3c36-4ed2-9e97-3c57508fe2b0/physical_packet,demo,,,,8030806d-2c67-41b5-9291-73a3aa99186c,2026-08-29 12:45:08,2026-08-29 12:45:08
70c3ff85-aa77-4a64-bae1-d6288e43ed8b,DV Case Evidence — CR-2026-DET-225,"Medical examination reports, complaint statements, and photographic evidence for CR-2026-DET-225.",document,Under Analysis,Inspector Manoj Biradar,,/evidence/70c3ff85-aa77-4a64-bae1-d6288e43ed8b/document_packet,demo,,,,845bcfa0-a74a-45b9-b911-b8999da4b764,2026-08-29 12:45:08,2026-08-29 12:45:08
